2021,71,"2021-01-06 00:00:00",3,"OLD DOMINION",ULINE,"  47679743","     PAQUETERIA","   N/A"," ",Impo,,,3540004217,1,Christian.Montijo,ADRIAN,NULL,0,0,NULL
2021,72,"2021-01-06 00:00:00",3,FEDEX,"VERSA GRAPHICS INC."," S/D"," PAQUETERIA"," S/D"," ",Impo,S/D,772522523300,223-6720026,1,JOCELYNN,JOCELYNNE,NULL,0,0,NULL
2021,73,"2021-01-06 00:00:00",3,"J Y L TRANSPORTATION INC",HANSOL,"   NOG1081","   UMXU246643","   SIN SELLO"," ",Impo,S/D,JAN06-A,3540004186,1,JOCELYNN,JOCELYNNE,NULL,0,0,NULL
2021,74,"2021-01-06 00:00:00",44,"CITIZEN EXPRESS",MASTERMOLDING,"  ","  T23428","  S/D"," ",Impo,.,,VARIOS,1,MARTIN.JIMENEZ,MARTIN,NULL,0,0,NULL
2021,75,"2021-01-06 00:00:00",7,"FEDEX FREIGHT","KIMBERLY CLARK CORPORATION"," EQ12390"," PAQUETERIA","   "," ",Impo,,781862150239,EQ12390,1,DANIELA.LOPEZ,ADRIAN,NULL,0,0,NULL
2021,76,"2021-01-06 00:00:00",44,"CITIZEN EXPRESS",MASTERMOLDING," "," T23428"," S/D"," ",Impo,.,,VARIOS,,,MARTIN,NULL,0,0,NULL
2021,77,"2021-01-06 00:00:00",3,"J Y L TRANSPORTATION INC",HANSOL,"   JAN06-B","   UMXU936154","   SIN SELLO"," ",Impo,NOG1082,JAN06-B,3540004186,1,DANIELA.LOPEZ,JOCELYNNE,NULL,0,0,NULL
2021,78,"2021-01-06 00:00:00",3,"J Y L TRANSPORTATION INC",HANSOL,"   9441193","   UMXU881651","   SIN SELLO"," ",Impo,NOG1083,JAN06-C,3540004186,1,DANIELA.LOPEZ,JOCELYNNE,NULL,0,0,NULL
2021,79,"2021-01-06 00:00:00",3,JAMAMADI,"INTERACTIVE PRINTING SOLUTIONS","   38751008202","   SWT414","   4529855"," ",Expo,S/D,81719062,S/D,1,training,KARELIA,NULL,0,0,NULL
2021,80,"2021-01-06 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# 334",53191,0109159,"SE RECIBIO UNA TARIMA QUE NO VENIA EN UN PACKING LIST. SE HISO UNA ENTRADA SEPARADA YA QUE SE TRABAJO LA ENTRADA ORIGINAL 202100056 Y SALIO MATERIAL. ",Expo,RT-2100015,S/D,VARIOS,1,victor.rodrigue,NULL,NULL,NULL,NULL,NULL
2021,81,"2021-01-07 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# G317","    53179","    071205",,Expo,RT-2100024,AZK60318266,VARIOS,1,,,NULL,0,0,NULL
2021,82,"2021-01-07 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# G333","   53181","   071156"," El trailer llego a las 12:18 PM",Expo,RT-2100018,S/D,VARIOS,1,,"ALEX ",NULL,0,0,NULL
2021,83,"2021-01-07 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# G332","  53212"," 071210"," HORA DE LLEGADA: 10:30 AM",Expo," RT-2100022",AZK60318241,VARIOS,1,,,NULL,0,0,NULL
